query_id	hit_id	hit_acc	hit_title	hit_sci_names	hit_tax_ids	hit_super_kingdoms	hit_blast_names	pct_identity	hit_length	alignment_length	mismatches	gap_opens	query_start	query_end	hit_start	hit_end	evalue	bit_score	hit_rank	kingdom	supergroup	division	class	order	family	genus	species	uncultured	tax_organism	tax_lineage
RCC5210	gi|329024910|gb|JF698811.1|	JF698811	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2A4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.875	800	800	1	0	20	819	1	800	0	1472	54	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|959096646|gb|KT861185.1|	KT861185	Chaetoceros neogracile strain RCC2277 18S ribosomal RNA gene, partial sequence	Chaetoceros neogracilis	240364	Eukaryota	diatoms	99.875	800	800	1	0	17	816	1	800	0	1472	55									FALSE	Chaetoceros neogracilis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; 
RCC5210	gi|329025056|gb|JF698957.1|	JF698957	Uncultured Chaetoceros clone MALINA_St390_3m_Nano_ES021F10 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.87	769	769	1	0	1	769	1	769	0	1415	56									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|337289609|gb|JF794049.1|	JF794049	Chaetoceros cf. neogracilis clade IV strain RCC2016 18S ribosomal RNA gene, partial sequence	Chaetoceros cf. neogracilis clade IV	1922286	Eukaryota	diatoms	99.778	1595	899	1	1	1	898	519	1417	0	1648	57	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracile	FALSE	Chaetoceros cf. neogracilis clade IV	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; 
RCC5210	gi|291556010|emb|FN690628.1|	FN690628	Uncultured stramenopile partial 18S rRNA gene, clone 8-93	uncultured stramenopile	152704	Eukaryota	eukaryotes	99.777	1688	898	2	0	1	898	572	1469	0	1650	58	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5210	gi|291555997|emb|FN690615.1|	FN690615	Uncultured stramenopile partial 18S rRNA gene, clone 4-G5	uncultured stramenopile	152704	Eukaryota	eukaryotes	99.777	1681	898	2	0	1	898	567	1464	0	1648	59	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5210	gi|291556004|emb|FN690622.1|	FN690622	Uncultured stramenopile partial 18S rRNA gene, clone 4-C8	uncultured stramenopile	152704	Eukaryota	eukaryotes	99.777	1681	898	2	0	1	898	567	1464	0	1648	60	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5210	gi|329024858|gb|JF698759.1|	JF698759	Uncultured Chaetoceros clone MALINA_St390_3m_Pico_ES020_P2H11 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.777	1622	898	2	0	1	898	534	1431	0	1648	61	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|409178175|gb|JQ955951.1|	JQ955951	Uncultured eukaryote clone AN0628L27 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.777	963	898	2	0	1	898	3	900	0	1648	62	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|409178303|gb|JQ956079.1|	JQ956079	Uncultured eukaryote clone ds070.02 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.777	958	898	2	0	1	898	8	905	0	1648	63	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|409178279|gb|JQ956055.1|	JQ956055	Uncultured eukaryote clone CB432L03 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.777	961	898	0	2	1	898	3	898	0	1646	64	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|409178485|gb|JQ956261.1|	JQ956261	Uncultured eukaryote clone AN06102_22L4C 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.775	943	890	2	0	9	898	1	890	0	1633	65	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|285027302|gb|FJ971930.1|	FJ971930	Uncultured marine eukaryote clone Ar1337c83 18S ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.774	912	884	2	0	15	898	1	884	0	1622	66	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|329025127|gb|JF699028.1|	JF699028	Uncultured Chaetoceros clone MALINA_St320_3m_Nano_ES069_F2 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.772	876	876	2	0	4	879	1	876	0	1607	67	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329025122|gb|JF699023.1|	JF699023	Uncultured Chaetoceros clone MALINA_St320_3m_Nano_ES069_E2 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.768	863	863	2	0	7	869	1	863	0	1583	68	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329025123|gb|JF699024.1|	JF699024	Uncultured Chaetoceros clone MALINA_St320_3m_Nano_ES069_E3 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.768	862	862	2	0	8	869	1	862	0	1581	69	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329024905|gb|JF698806.1|	JF698806	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P1F5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.767	858	858	2	0	2	859	1	858	0	1574	70	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329025039|gb|JF698940.1|	JF698940	Uncultured Chaetoceros clone MALINA_St390_3m_Nano_ES021C11 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.766	854	854	2	0	5	858	1	854	0	1567	71	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329025131|gb|JF699032.1|	JF699032	Uncultured Chaetoceros clone MALINA_St320_3m_Nano_ES069_G3 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.764	847	847	2	0	13	859	1	847	0	1554	72	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329024953|gb|JF698854.1|	JF698854	Uncultured Chaetoceros clone MALINA_St390_3m_Pico_P2B9 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.761	838	838	2	0	24	861	1	838	0	1537	73	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329025040|gb|JF698941.1|	JF698941	Uncultured Chaetoceros clone MALINA_St390_3m_Nano_ES021C5 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.761	838	838	2	0	22	859	1	838	0	1537	74	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329024923|gb|JF698824.1|	JF698824	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_P2F4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.747	790	790	2	0	21	810	1	790	0	1448	75									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|83777645|gb|DQ310228.1|	DQ310228	Uncultured marine eukaryote clone FV23_1F6 small subunit ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.667	1388	900	1	2	1	898	243	1142	0	1644	76	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|291556007|emb|FN690625.1|	FN690625	Uncultured stramenopile partial 18S rRNA gene, clone 8-81	uncultured stramenopile	152704	Eukaryota	eukaryotes	99.666	1688	898	3	0	1	898	572	1469	0	1642	77	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5210	gi|329024962|gb|JF698863.1|	JF698863	Uncultured Chaetoceros clone MALINA_St390_3m_Pico_P2F11 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.617	783	783	3	0	30	812	1	783	0	1430	78									TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|316990800|gb|HQ222495.1|	HQ222495	Uncultured stramenopile clone AN0680L07 18S ribosomal RNA gene, partial sequence	uncultured stramenopile	152704	Eukaryota	eukaryotes	99.555	963	898	4	0	1	898	5	902	0	1637	79	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured stramenopile	cellular organisms; Eukaryota; Stramenopiles; environmental samples; 
RCC5210	gi|329024842|gb|JF698743.1|	JF698743	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_ES018_P2D4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.555	1629	898	4	0	1	898	534	1431	0	1637	80	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracile	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329025057|gb|JF698958.1|	JF698958	Uncultured Chaetoceros clone MALINA_St390_3m_Nano_ES021F11 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.504	806	806	4	0	15	820	1	806	0	1467	81	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|202072863|gb|FJ153650.1|	FJ153650	Uncultured marine eukaryote clone GoC2_C01 small subunit ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.443	1199	898	4	1	1	898	51	947	0	1629	82	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|636662700|gb|KJ761954.1|	KJ761954	Uncultured eukaryote clone SGYT1404 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.443	1785	898	3	2	1	898	617	1512	0	1629	83	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|329024840|gb|JF698741.1|	JF698741	Uncultured Chaetoceros clone MALINA_St390_30m_Pico_ES018_P1G4 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	99.442	1620	896	4	1	1	896	530	1424	0	1626	84	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracile	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|636662599|gb|KJ761853.1|	KJ761853	Uncultured eukaryote clone SGYT1221 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.332	1783	898	1	5	1	898	618	1510	0	1620	85	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5210	gi|156255425|gb|EU090012.1|	EU090012	Chaetoceros neogracile strain AnM0002 small subunit ribosomal RNA gene, partial sequence	Chaetoceros neogracilis	240364	Eukaryota	diatoms	98.665	1794	899	11	1	1	898	619	1517	0	1592	86	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracile	FALSE	Chaetoceros neogracilis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; 
RCC5210	gi|133901617|gb|EF432514.1|	EF432514	Bacillariophyta sp. RS19 clone C10 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. RS19	429454	Eukaryota	diatoms	98.554	1699	899	12	1	1	898	573	1471	0	1587	87	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracile	FALSE	Bacillariophyta sp. RS19	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5210	gi|133901636|gb|EF432533.1|	EF432533	Bacillariophyta sp. RS19 clone A1 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. RS19	429454	Eukaryota	diatoms	98.425	1163	889	12	2	12	898	1	889	0	1563	88	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracile	FALSE	Bacillariophyta sp. RS19	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5210	gi|1418671|emb|X85390.1|	X85390	Chaetoceros sp. 18S rRNA gene	Chaetoceros sp.	49240	Eukaryota	diatoms	98.22	1791	899	14	2	1	898	619	1516	0	1574	89	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracile	FALSE	Chaetoceros sp.	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; unclassified Chaetoceros; 
RCC5210	gi|133901616|gb|EF432513.1|	EF432513	Bacillariophyta sp. RS19 clone C5 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. RS19	429454	Eukaryota	diatoms	98.109	1702	899	16	1	1	898	573	1471	0	1565	90	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_neogracile	FALSE	Bacillariophyta sp. RS19	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5210	gi|329024860|gb|JF698761.1|	JF698761	Uncultured Chaetoceros clone MALINA_St390_3m_Nano_ES021ES021_E7 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	97.072	1613	888	22	4	14	898	541	1427	0	1493	91	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_socialis	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329024856|gb|JF698757.1|	JF698757	Uncultured Chaetoceros clone MALINA_St390_3m_Pico_ES020_P2F12 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	95.889	1620	900	35	1	1	898	530	1429	0	1456	92	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|329024876|gb|JF698777.1|	JF698777	Uncultured Chaetoceros clone MALINA_St320_3m_Nano_ES069_A6 18S ribosomal RNA gene, partial sequence	uncultured Chaetoceros	941234	Eukaryota	diatoms	95.58	1620	905	32	6	1	898	532	1435	0	1443	93	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_socialis	TRUE	uncultured Chaetoceros	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; environmental samples; 
RCC5210	gi|259906600|gb|GQ243434.1|	GQ243434	Chaetoceros sp. GSL061 18S ribosomal RNA gene, partial sequence	Chaetoceros sp. GSL061	658555	Eukaryota	diatoms	95.222	1355	900	41	2	1	898	225	1124	0	1423	94	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	FALSE	Chaetoceros sp. GSL061	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; unclassified Chaetoceros; 
RCC5210	gi|320041711|gb|HQ710801.1|	HQ710801	Chaetoceros sp. GSL56 18S ribosomal RNA gene, partial sequence	Chaetoceros sp. GSL56	947934	Eukaryota	diatoms	95.222	1162	900	41	2	1	898	192	1091	0	1423	95	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp.	FALSE	Chaetoceros sp. GSL56	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; unclassified Chaetoceros; 
